G_DATA     75        0        142       0        11   34  -17       168  12  60
G_DATA     75        0        132       0       -24   11   -4       168  12  60
G_DATA     76        0        139       0       -20   26  -19       180  12  60
G_DATA     76        0        134       0       -12   -3  -23       180  12  60
G_DATA     76        0        126       0        -6  -25   -1       180  12  60
G_DATA     77        0        152       0       -21   24  -15       192  12  60
G_DATA     77        0        151       0       -13   -3  -14       192  12  60
G_DATA     77        0        114       0       -25   14   -1       192  12  60
G_DATA     78        0        169       0         0  -22  -10       204  12  60
G_DATA     78        0        150       0        -1  -22  -10       204  12  60
G_DATA     78        0         88       0       -11   41   -3       204  12  60
G_DATA     79        0        147       0       -21   19   -8       216  12  60
G_DATA     79        0        141       0        -8   38   -2       216  12  60
G_DATA     79        0        134       0        -6  -16  -13       216  12  60
G_DATA     80        0        150       0        12  -19   30       228  12  60
G_DATA     80        0        136       0       -14   30  -34       228  12  60
G_DATA     80        0        134       0       -26    2   41       228  12  60
G_DATA     81        0        137       0        25   13  -17       240  12  60
G_DATA     81        0        130       0       -27    0   42       240  12  60
G_DATA     81        0        111       0       -25   32   -7       240  12  60
G_DATA     82        0        142       0        -3   13  -37       252  12  60
G_DATA     82        0        126       0        -6  -36   12       252  12  60
G_DATA     82        0        120       0       -19    3   -5       252  12  60
G_DATA     83        0        174       0         2  -11  -28       264  12  60
G_DATA     83        0        139       0         1  -11  -28       264  12  60
G_DATA     83        0        118       0         7  -32   -7       264  12  60
G_DATA     84        0        152       0         3   14   23       276  12  60
G_DATA     84        0        150       0        21    2   -3       276  12  60
G_DATA     84        0        103       0        35   -3  -31       276  12  60
G_DATA     85        0        160       0        21    6   -7       288  12  60
G_DATA     85        0        142       0        26   18  -21       288  12  60
G_DATA     85        0        130       0        -9   44  -21       288  12  60
G_DATA     86        0        170       0        -5   31  -31       300  12  60
G_DATA     86        0        141       0        -4   30  -32       300  12  60
G_DATA     86        0        141       0        35    4  -23       300  12  60
G_DATA     87        0        156       0       -14   10   35       312  12  60
G_DATA     87        0        142       0        20   12   -5       312  12  60
G_DATA     87        0        130       0       -25   -4   -1       312  12  60
G_DATA     88        0        157       0        26   22  -24       324  12  60
G_DATA     88        0        143       0        18   23   -9       324  12  60
G_DATA     88        0        107       0       -25   -2   -7       324  12  60
G_DATA     89        0        131       0        -5   25  -41       336  12  60
G_DATA     89        0        131       0         1   28   -6       336  12  60
G_DATA     89        0        129       0       -37  -25   32       336  12  60
G_DATA     90        0        150       0        21  -13  -27       348  12  60
G_DATA     90        0        138       0        -3   23   13       348  12  60
G_DATA     90        0        131       0        36    0   -2       348  12  60
G_DATA     91        0        169       0        -3   18   10         0  12 120
G_DATA     91        0        160       0       -21   32  -27         0  12 120
G_DATA     91        0        136       0        -9  -25   -2         0  12 120
G_DATA     92        0        142       0       -21    7   31        12  12 120
G_DATA     92        0        132       0       -20   24  -25        12  12 120
G_DATA     92        0         85       0       -10  -26   -1        12  12 120
G_DATA     93        0        141       0        17  -20  -25        24  12 120
G_DATA     93        0        133       0         0   20   13        24  12 120
G_DATA     93        0        132       0        -5   18  -42        24  12 120
G_DATA     94        0        161       0       -20    7   -8        36  12 120
G_DATA     94        0        144       0       -18   33   -9        36  12 120
G_DATA     94        0        134       0        17   25   -2        36  12 120
G_DATA     95        0        149       0       -10   23  -37        48  12 120
G_DATA     95        0        137       0         4  -28  -16        48  12 120
G_DATA     95        0        137       0       -17  -25   -2        48  12 120
G_DATA     96        0        151       0        -1  -10   29        60  12 120
G_DATA     96        0        135       0        30  -16   -5        60  12 120
G_DATA     96        0        112       0       -19  -24   -2        60  12 120
G_DATA     97        0        165       0         0  -11   27        72  12 120
G_DATA     97        0        146       0        -6  -32  -10        72  12 120
G_DATA     97        0        120       0       -17   -1  -10        72  12 120
G_DATA     98        0        153       0        -9   45   -8        84  12 120
G_DATA     98        0        136       0        -9   46   -8        84  12 120
G_DATA     98        0        123       0        -8  -30  -14        84  12 120
G_DATA     99        0        136       0       -12   17   42        96  12 120
G_DATA     99        0        136       0       -18    0  -10        96  12 120
G_DATA     99        0        125       0       -12   -3   35        96  12 120
G_DATA    100        0        161       0         9  -20   18       108  12 120
G_DATA    100        0        135       0         6  -30  -28       108  12 120
G_DATA    100        0        131       0        16    6  -30       108  12 120
G_DATA    101        0        233       0         4    9   20       120  12 120
G_DATA    101        0        129       0         2   10   21       120  12 120
G_DATA    101        0        127       0       -19   21   -9       120  12 120
G_DATA    102        0        163       0         7    8   21       132  12 120
G_DATA    102        0        152       0        -9   -8  -36       132  12 120
G_DATA    102        0        121       0         2   48  -10       132  12 120
G_DATA    103        0        162       0       -18   13   34       144  12 120
G_DATA    103        0        154       0       -20   21  -11       144  12 120
G_DATA    103        0        147       0        12    6  -29       144  12 120
G_DATA    104        0        150       0        -5    8   11       156  12 120
G_DATA    104        0        141       0        -3   36  -35       156  12 120
G_DATA    104        0        141       0        -7  -11  -32       156  12 120
G_DATA    105        0        135       0        -1   38  -32       168  12 120
G_DATA    105        0        134       0       -14    6  -38       168  12 120
G_DATA    105        0        127       0        34    3   -3       168  12 120
G_DATA    106        0        164       0       -20  -17   35       180  12 120
G_DATA    106        0        137       0         0  -17  -19       180  12 120
G_DATA    106        0        114       0        -1  -23   -3       180  12 120
G_DATA    107        0        141       0         3   10   14       192  12 120
G_DATA    107        0        139       0       -31    2   33       192  12 120
G_DATA    107        0        119       0        -5   44   -4       192  12 120
G_DATA    108        0        164       0        15   29  -29       204  12 120
G_DATA    108        0        154       0       -12   43   -3       204  12 120
G_DATA    108        0        102       0        32  -38   -3       204  12 120
G_DATA    109        0        133       0        27  -35  -16       216  12 120
G_DATA    109        0        132       0        17   31  -23       216  12 120
G_DATA    109        0        123       0        13    4  -30       216  12 120
G_DATA    110        0        168       0         0    8   31       228  12 120
G_DATA    110        0        145       0        28    5   -7       228  12 120
G_DATA    110        0        125       0       -13  -32   -6       228  12 120
G_DATA    111        0        158       0        13  -22   26       240  12 120
G_DATA    111        0        156       0       -12   -5   -8       240  12 120
G_DATA    111        0        117       0        16   31   -4       240  12 120
G_DATA    112        0        140       0        -3  -33   19       252  12 120
G_DATA    112        0        140       0        -8   -6  -16       252  12 120
G_DATA    112        0         92       0        16   39   -1       252  12 120
G_DATA    113        0        161       0         8   19   19       264  12 120
G_DATA    113        0        131       0       -11   -6   -9       264  12 120
G_DATA    113        0        100       0       -16   16   -1       264  12 120
G_DATA    114        0        160       0        11   15   22       276  12 120
G_DATA    114        0        132       0       -12   43   -3       276  12 120
G_DATA    114        0        114       0        -1   52   -1       276  12 120
G_DATA    115        0        147       0        23    6  -12       288  12 120
G_DATA    115        0        141       0        17   12   24       288  12 120
G_DATA    115        0        103       0        28   -2   -6       288  12 120
G_DATA    116        0        142       0        26    0  -11       300  12 120
G_DATA    116        0        141       0        26   -1  -11       300  12 120
G_DATA    116        0        131       0        33    3   -3       300  12 120
G_DATA    117        0        141       0       -16   10   45       312  12 120
G_DATA    117        0        141       0        -5    3  -46       312  12 120
G_DATA    117        0        140       0        26    3  -10       312  12 120
G_DATA    118        0        167       0         6  -16  -31       324  12 120
G_DATA    118        0        163       0        18    0   30       324  12 120
G_DATA    118        0         96       0        32  -14   -2       324  12 120
G_DATA    119        0        135       0        -3  -22   45       336  12 120
G_DATA    119        0        133       0        10  -26   34       336  12 120
G_DATA    119        0        130       0       -21   29  -17       336  12 120
G_DATA    120        0        150       0        35   -2   -9       348  12 120
G_DATA    120        0        143       0       -27  -11   39       348  12 120
G_DATA    120        0        114       0        35   -1   -9       348  12 120
G_DATA    121        0        151       0        10   17  -34         0  12 180
G_DATA    121        0        139       0         1  -22  -16         0  12 180
G_DATA    121        0        137       0        41   -5   -6         0  12 180
G_DATA    122        0        155       0        13  -37   11        12  12 180
G_DATA    122        0        138       0         1   46   -8        12  12 180
G_DATA    122        0         92       0         9  -33   -4        12  12 180
G_DATA    123        0        147       0       -17    8  -24        24  12 180
G_DATA    123        0        145       0        34  -27   10        24  12 180
G_DATA    123        0        123       0        20   27  -11        24  12 180
G_DATA    124        0        191       0         7   19   11        36  12 180
G_DATA    124        0        183       0        -1  -25   -5        36  12 180
G_DATA    124        0        143       0         0    0   32        36  12 180
G_DATA    125        0        208       0        -5  -26   -3        48  12 180
G_DATA    125        0        160       0        -6  -26   -3        48  12 180
G_DATA    125        0        139       0        -1  -25   -4        48  12 180
G_DATA    126        0        168       0       -19   11  -18        60  12 180
G_DATA    126        0        140       0        -7  -21   -6        60  12 180
G_DATA    126        0        135       0        -4   35   -1        60  12 180
G_DATA    127        0        193       0         9   20   -1        72  12 180
G_DATA    127        0        162       0       -20  -17    4        72  12 180
G_DATA    127        0        127       0       -13   30   -2        72  12 180
G_DATA    128        0        155       0        15   49  -24        84  12 180
G_DATA    128        0        145       0       -23  -39   15        84  12 180
G_DATA    128        0        135       0       -13  -16   -5        84  12 180
G_DATA    129        0        141       0       -23   16  -14        96  12 180
G_DATA    129        0        138       0        11   -6  -28        96  12 180
G_DATA    129        0        118       0       -16  -14   -5        96  12 180
G_DATA    130        0        149       0       -29  -24   33       108  12 180
G_DATA    130        0        133       0       -17  -21   41       108  12 180
G_DATA    130        0        129       0         6  -40  -10       108  12 180
G_DATA    131        0        154       0       -19   22  -29       120  12 180
